cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,current_zscore,projected_zscore,projected_hi,projected_lo,category,indicator,timestamp,simulations
2020,President,polls-plus,8/15/2020,Trump,Biden,"",2.912607,2.76775,3.595423,1.940076,income,Real disposable personal income,19:00:05 15 Aug 2020,40000
2020,President,polls-plus,8/15/2020,Trump,Biden,"",-.7978966,-.356557,.2286967,-.9418108,combined,Average of all six indicators,19:00:05 15 Aug 2020,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,"",.9086453,.7562163,1.583076,-.0706431,stock market,S&P 500,19:00:02 14 Aug 2020,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,"",-3.246625,-2.118927,-1.292068,-2.945786,spending,Personal consumption expenditures,19:00:02 14 Aug 2020,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,"",-2.897711,-2.19077,-1.36391,-3.017629,manufacturing,Industrial production,19:00:02 14 Aug 2020,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,"",-3.932809,-3.04264,-2.215781,-3.869499,jobs,Nonfarm payrolls,19:00:02 14 Aug 2020,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,"",.8142259,.9572022,1.784062,.1303428,inflation,Consumer price index,19:00:02 14 Aug 2020,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,"",2.912607,2.765168,3.592028,1.938309,income,Real disposable personal income,19:00:02 14 Aug 2020,40000
2020,President,polls-plus,8/14/2020,Trump,Biden,"",-.9069445,-.4789583,.1057195,-1.063636,combined,Average of all six indicators,19:00:02 14 Aug 2020,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,"",.9131616,.7592029,1.592683,-.0742771,stock market,S&P 500,21:50:04 13 Aug 2020,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,"",-3.246625,-2.103999,-1.270519,-2.937479,spending,Personal consumption expenditures,21:50:04 13 Aug 2020,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,"",-2.843096,-2.122691,-1.289211,-2.956171,manufacturing,Industrial production,21:50:04 13 Aug 2020,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,"",-3.932809,-3.029986,-2.196506,-3.863466,jobs,Nonfarm payrolls,21:50:04 13 Aug 2020,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,"",.8142259,.9589389,1.792419,.1254589,inflation,Consumer price index,21:50:04 13 Aug 2020,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,"",2.912607,2.762177,3.595657,1.928697,income,Real disposable personal income,21:50:04 13 Aug 2020,40000
2020,President,polls-plus,8/13/2020,Trump,Biden,"",-.8970892,-.4627262,.1266331,-1.052086,combined,Average of all six indicators,21:50:04 13 Aug 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",.9310586,.7745144,1.613713,-.0646839,stock market,S&P 500,23:41:03 12 Aug 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",-3.246625,-2.010087,-1.170888,-2.849285,spending,Personal consumption expenditures,23:41:03 12 Aug 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",-2.843096,-2.050599,-1.211401,-2.889797,manufacturing,Industrial production,23:41:03 12 Aug 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",-3.932809,-2.968939,-2.12974,-3.808137,jobs,Nonfarm payrolls,23:41:03 12 Aug 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",.8142259,.9606755,1.799874,.1214772,inflation,Consumer price index,23:41:03 12 Aug 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",2.912607,2.801445,3.640644,1.962247,income,Real disposable personal income,23:41:03 12 Aug 2020,40000
2020,President,polls-plus,8/12/2020,Trump,Biden,"",-.8941063,-.4154982,.1779046,-1.008901,combined,Average of all six indicators,23:41:03 12 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",.8343312,.6845887,1.529175,-.159998,stock market,S&P 500,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",-3.246625,-2.014651,-1.170064,-2.859237,spending,Personal consumption expenditures,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",-2.843096,-2.06373,-1.219143,-2.908316,manufacturing,Industrial production,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",-3.932809,-2.968907,-2.124321,-3.813494,jobs,Nonfarm payrolls,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",.8142259,.9624122,1.806999,.1178256,inflation,Consumer price index,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",2.912607,2.795761,3.640348,1.951174,income,Real disposable personal income,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",-.9102276,-.4340876,.1631254,-1.031301,combined,Average of all six indicators,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",.8945068,.7386118,1.588931,-.1117073,stock market,S&P 500,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",-3.246625,-1.987651,-1.137332,-2.83797,spending,Personal consumption expenditures,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",-2.843096,-2.0394,-1.189081,-2.889719,manufacturing,Industrial production,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",-3.932809,-2.948464,-2.098145,-3.798783,jobs,Nonfarm payrolls,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",.8142259,.9641489,1.814468,.1138298,inflation,Consumer price index,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",2.912607,2.794983,3.645303,1.944664,income,Real disposable personal income,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",-.9001983,-.4129617,.1883047,-1.014228,combined,Average of all six indicators,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/9/2020,Trump,Biden,"",.8790978,.7234454,1.579495,-.1326045,stock market,S&P 500,10:15:37 10 Aug 2020,40000
2020,President,polls-plus,8/9/2020,Trump,Biden,"",-3.246625,-1.97597,-1.11992,-2.832019,spending,Personal consumption expenditures,10:15:37 10 Aug 2020,40000
2020,President,polls-plus,8/9/2020,Trump,Biden,"",-2.843096,-2.033267,-1.177218,-2.889317,manufacturing,Industrial production,10:15:37 10 Aug 2020,40000
2020,President,polls-plus,8/9/2020,Trump,Biden,"",-3.932809,-2.937939,-2.081889,-3.793988,jobs,Nonfarm payrolls,10:15:37 10 Aug 2020,40000
2020,President,polls-plus,8/9/2020,Trump,Biden,"",.8142259,.9658856,1.821935,.1098358,inflation,Consumer price index,10:15:37 10 Aug 2020,40000
2020,President,polls-plus,8/9/2020,Trump,Biden,"",2.912607,2.791818,3.647868,1.935768,income,Real disposable personal income,10:15:37 10 Aug 2020,40000
2020,President,polls-plus,8/9/2020,Trump,Biden,"",-.9027665,-.4110045,.1943142,-1.016323,combined,Average of all six indicators,10:15:37 10 Aug 2020,40000
2020,President,polls-plus,8/8/2020,Trump,Biden,"",.8790978,.721337,1.582905,-.1402308,stock market,S&P 500,10:19:17 10 Aug 2020,40000
2020,President,polls-plus,8/8/2020,Trump,Biden,"",-3.246625,-1.960929,-1.099361,-2.822497,spending,Personal consumption expenditures,10:19:17 10 Aug 2020,40000
2020,President,polls-plus,8/8/2020,Trump,Biden,"",-2.843096,-2.023141,-1.161574,-2.884709,manufacturing,Industrial production,10:19:17 10 Aug 2020,40000
2020,President,polls-plus,8/8/2020,Trump,Biden,"",-3.932809,-2.925236,-2.063668,-3.786804,jobs,Nonfarm payrolls,10:19:17 10 Aug 2020,40000
2020,President,polls-plus,8/8/2020,Trump,Biden,"",.8142259,.9676223,1.82919,.1060544,inflation,Consumer price index,10:19:17 10 Aug 2020,40000
2020,President,polls-plus,8/8/2020,Trump,Biden,"",2.912607,2.789177,3.650745,1.927609,income,Real disposable personal income,10:19:17 10 Aug 2020,40000
2020,President,polls-plus,8/8/2020,Trump,Biden,"",-.9027665,-.4051949,.2040255,-1.014415,combined,Average of all six indicators,10:19:17 10 Aug 2020,40000
2020,President,polls-plus,8/7/2020,Trump,Biden,"",.8790978,.7192287,1.586315,-.1478571,stock market,S&P 500,10:19:37 10 Aug 2020,40000
2020,President,polls-plus,8/7/2020,Trump,Biden,"",-3.246625,-1.945888,-1.078802,-2.812974,spending,Personal consumption expenditures,10:19:37 10 Aug 2020,40000
2020,President,polls-plus,8/7/2020,Trump,Biden,"",-2.843096,-2.013015,-1.145929,-2.880101,manufacturing,Industrial production,10:19:37 10 Aug 2020,40000
2020,President,polls-plus,8/7/2020,Trump,Biden,"",-3.932809,-2.912533,-2.045447,-3.779619,jobs,Nonfarm payrolls,10:19:37 10 Aug 2020,40000
2020,President,polls-plus,8/7/2020,Trump,Biden,"",.8142259,.9693589,1.836445,.1022731,inflation,Consumer price index,10:19:37 10 Aug 2020,40000
2020,President,polls-plus,8/7/2020,Trump,Biden,"",2.912607,2.786537,3.653623,1.919451,income,Real disposable personal income,10:19:37 10 Aug 2020,40000
2020,President,polls-plus,8/7/2020,Trump,Biden,"",-.9027665,-.3993854,.2137369,-1.012508,combined,Average of all six indicators,10:19:37 10 Aug 2020,40000
2020,President,polls-plus,8/6/2020,Trump,Biden,"",.8777651,.7169809,1.589823,-.1558612,stock market,S&P 500,10:19:52 10 Aug 2020,40000
2020,President,polls-plus,8/6/2020,Trump,Biden,"",-3.246625,-1.93137,-1.058527,-2.804212,spending,Personal consumption expenditures,10:19:52 10 Aug 2020,40000
2020,President,polls-plus,8/6/2020,Trump,Biden,"",-2.843096,-2.003513,-1.130671,-2.876355,manufacturing,Industrial production,10:19:52 10 Aug 2020,40000
2020,President,polls-plus,8/6/2020,Trump,Biden,"",-3.932809,-2.900171,-2.027329,-3.773013,jobs,Nonfarm payrolls,10:19:52 10 Aug 2020,40000
2020,President,polls-plus,8/6/2020,Trump,Biden,"",.8142259,.9710956,1.843938,.0982535,inflation,Consumer price index,10:19:52 10 Aug 2020,40000
2020,President,polls-plus,8/6/2020,Trump,Biden,"",2.912607,2.783813,3.656655,1.910971,income,Real disposable personal income,10:19:52 10 Aug 2020,40000
2020,President,polls-plus,8/6/2020,Trump,Biden,"",-.9029886,-.3938606,.2233319,-1.011053,combined,Average of all six indicators,10:19:52 10 Aug 2020,40000
2020,President,polls-plus,8/5/2020,Trump,Biden,"",.8350078,.6771618,1.55559,-.2012667,stock market,S&P 500,10:19:56 10 Aug 2020,40000
2020,President,polls-plus,8/5/2020,Trump,Biden,"",-3.246625,-1.925714,-1.047285,-2.804142,spending,Personal consumption expenditures,10:19:56 10 Aug 2020,40000
2020,President,polls-plus,8/5/2020,Trump,Biden,"",-2.843096,-2.004622,-1.126193,-2.88305,manufacturing,Industrial production,10:19:56 10 Aug 2020,40000
2020,President,polls-plus,8/5/2020,Trump,Biden,"",-3.932809,-2.893604,-2.015175,-3.772032,jobs,Nonfarm payrolls,10:19:56 10 Aug 2020,40000
2020,President,polls-plus,8/5/2020,Trump,Biden,"",.8142259,.9728323,1.851261,.0944039,inflation,Consumer price index,10:19:56 10 Aug 2020,40000
2020,President,polls-plus,8/5/2020,Trump,Biden,"",2.912607,2.779679,3.658107,1.90125,income,Real disposable personal income,10:19:56 10 Aug 2020,40000
2020,President,polls-plus,8/5/2020,Trump,Biden,"",-.9101148,-.3990444,.2220983,-1.020187,combined,Average of all six indicators,10:19:56 10 Aug 2020,40000
2020,President,polls-plus,8/4/2020,Trump,Biden,"",.7922188,.6373982,1.516008,-.2412119,stock market,S&P 500,10:22:17 10 Aug 2020,40000
2020,President,polls-plus,8/4/2020,Trump,Biden,"",-3.246625,-1.920248,-1.041638,-2.798858,spending,Personal consumption expenditures,10:22:17 10 Aug 2020,40000
2020,President,polls-plus,8/4/2020,Trump,Biden,"",-2.843096,-2.005986,-1.127376,-2.884596,manufacturing,Industrial production,10:22:17 10 Aug 2020,40000
2020,President,polls-plus,8/4/2020,Trump,Biden,"",-4.738862,-3.890361,-3.011751,-4.768971,jobs,Nonfarm payrolls,10:22:17 10 Aug 2020,40000
2020,President,polls-plus,8/4/2020,Trump,Biden,"",.8142259,.974569,1.853179,.0959588,inflation,Consumer price index,10:22:17 10 Aug 2020,40000
2020,President,polls-plus,8/4/2020,Trump,Biden,"",2.912607,2.775503,3.654113,1.896893,income,Real disposable personal income,10:22:17 10 Aug 2020,40000
2020,President,polls-plus,8/4/2020,Trump,Biden,"",-1.051589,-.5715208,.0497504,-1.192792,combined,Average of all six indicators,10:22:17 10 Aug 2020,40000
2020,President,polls-plus,8/3/2020,Trump,Biden,"",.7695446,.6157985,1.499788,-.268191,stock market,S&P 500,10:25:40 10 Aug 2020,40000
2020,President,polls-plus,8/3/2020,Trump,Biden,"",-3.246625,-1.911243,-1.027254,-2.795233,spending,Personal consumption expenditures,10:25:40 10 Aug 2020,40000
2020,President,polls-plus,8/3/2020,Trump,Biden,"",-2.843096,-2.002313,-1.118323,-2.886302,manufacturing,Industrial production,10:25:40 10 Aug 2020,40000
2020,President,polls-plus,8/3/2020,Trump,Biden,"",-4.738862,-3.882107,-2.998118,-4.766097,jobs,Nonfarm payrolls,10:25:40 10 Aug 2020,40000
2020,President,polls-plus,8/3/2020,Trump,Biden,"",.8142259,.9761707,1.86016,.0921812,inflation,Consumer price index,10:25:40 10 Aug 2020,40000
2020,President,polls-plus,8/3/2020,Trump,Biden,"",2.912607,2.771067,3.655057,1.887078,income,Real disposable personal income,10:25:40 10 Aug 2020,40000
2020,President,polls-plus,8/3/2020,Trump,Biden,"",-1.055367,-.5721045,.0529704,-1.197179,combined,Average of all six indicators,10:25:40 10 Aug 2020,40000
2020,President,polls-plus,8/2/2020,Trump,Biden,"",.7223313,.572164,1.461571,-.3172426,stock market,S&P 500,10:26:03 10 Aug 2020,40000
2020,President,polls-plus,8/2/2020,Trump,Biden,"",-3.246625,-1.907677,-1.01827,-2.797084,spending,Personal consumption expenditures,10:26:03 10 Aug 2020,40000
2020,President,polls-plus,8/2/2020,Trump,Biden,"",-2.843096,-2.005218,-1.115811,-2.894624,manufacturing,Industrial production,10:26:03 10 Aug 2020,40000
2020,President,polls-plus,8/2/2020,Trump,Biden,"",-4.738862,-3.877455,-2.988048,-4.766861,jobs,Nonfarm payrolls,10:26:03 10 Aug 2020,40000
2020,President,polls-plus,8/2/2020,Trump,Biden,"",.8142259,.9777724,1.867179,.0883657,inflation,Consumer price index,10:26:03 10 Aug 2020,40000
2020,President,polls-plus,8/2/2020,Trump,Biden,"",2.912607,2.76574,3.655147,1.876333,income,Real disposable personal income,10:26:03 10 Aug 2020,40000
2020,President,polls-plus,8/2/2020,Trump,Biden,"",-1.063236,-.5791122,.0497933,-1.208018,combined,Average of all six indicators,10:26:03 10 Aug 2020,40000
2020,President,polls-plus,8/1/2020,Trump,Biden,"",.7223313,.5702786,1.464995,-.3244378,stock market,S&P 500,10:26:11 10 Aug 2020,40000
2020,President,polls-plus,8/1/2020,Trump,Biden,"",-3.246625,-1.893586,-.99887,-2.788303,spending,Personal consumption expenditures,10:26:11 10 Aug 2020,40000
2020,President,polls-plus,8/1/2020,Trump,Biden,"",-2.843096,-1.995479,-1.100763,-2.890196,manufacturing,Industrial production,10:26:11 10 Aug 2020,40000
2020,President,polls-plus,8/1/2020,Trump,Biden,"",-4.738862,-3.865891,-2.971175,-4.760608,jobs,Nonfarm payrolls,10:26:11 10 Aug 2020,40000
2020,President,polls-plus,8/1/2020,Trump,Biden,"",.8142259,.979374,1.87409,.0846576,inflation,Consumer price index,10:26:11 10 Aug 2020,40000
2020,President,polls-plus,8/1/2020,Trump,Biden,"",2.912607,2.762105,3.656821,1.867389,income,Real disposable personal income,10:26:11 10 Aug 2020,40000
2020,President,polls-plus,8/1/2020,Trump,Biden,"",-1.063236,-.5738665,.0587935,-1.206527,combined,Average of all six indicators,10:26:11 10 Aug 2020,40000
2020,President,polls-plus,7/31/2020,Trump,Biden,"",.7223313,.5683932,1.468419,-.3316331,stock market,S&P 500,10:26:36 10 Aug 2020,40000
2020,President,polls-plus,7/31/2020,Trump,Biden,"",-3.246625,-1.879496,-.9794696,-2.779522,spending,Personal consumption expenditures,10:26:36 10 Aug 2020,40000
2020,President,polls-plus,7/31/2020,Trump,Biden,"",-2.843096,-1.985741,-1.085714,-2.885767,manufacturing,Industrial production,10:26:36 10 Aug 2020,40000
2020,President,polls-plus,7/31/2020,Trump,Biden,"",-4.738862,-3.854328,-2.954302,-4.754354,jobs,Nonfarm payrolls,10:26:36 10 Aug 2020,40000
2020,President,polls-plus,7/31/2020,Trump,Biden,"",.8142259,.9809757,1.881002,.0809494,inflation,Consumer price index,10:26:36 10 Aug 2020,40000
2020,President,polls-plus,7/31/2020,Trump,Biden,"",2.912607,2.75847,3.658496,1.858444,income,Real disposable personal income,10:26:36 10 Aug 2020,40000
2020,President,polls-plus,7/31/2020,Trump,Biden,"",-1.063236,-.5686209,.0677938,-1.205036,combined,Average of all six indicators,10:26:36 10 Aug 2020,40000
2020,President,polls-plus,7/30/2020,Trump,Biden,"",.6708095,.5212771,1.389023,-.3464688,stock market,S&P 500,10:28:57 10 Aug 2020,40000
2020,President,polls-plus,7/30/2020,Trump,Biden,"",-6.192026,-4.753782,-3.886036,-5.621528,spending,Personal consumption expenditures,10:28:57 10 Aug 2020,40000
2020,President,polls-plus,7/30/2020,Trump,Biden,"",-2.843096,-1.990281,-1.122535,-2.858027,manufacturing,Industrial production,10:28:57 10 Aug 2020,40000
2020,President,polls-plus,7/30/2020,Trump,Biden,"",-4.738862,-3.850587,-2.982841,-4.718333,jobs,Nonfarm payrolls,10:28:57 10 Aug 2020,40000
2020,President,polls-plus,7/30/2020,Trump,Biden,"",.8142259,.9825774,1.850323,.1148314,inflation,Consumer price index,10:28:57 10 Aug 2020,40000
2020,President,polls-plus,7/30/2020,Trump,Biden,"",4.050807,3.974924,4.842669,3.107178,income,Real disposable personal income,10:28:57 10 Aug 2020,40000
2020,President,polls-plus,7/30/2020,Trump,Biden,"",-1.373024,-.8526454,-.2390563,-1.466234,combined,Average of all six indicators,10:28:57 10 Aug 2020,40000
2020,President,polls-plus,7/29/2020,Trump,Biden,"",.7008775,.5470969,1.420048,-.3258537,stock market,S&P 500,10:32:02 10 Aug 2020,40000
2020,President,polls-plus,7/29/2020,Trump,Biden,"",-6.192026,-4.730998,-3.858047,-5.603948,spending,Personal consumption expenditures,10:32:02 10 Aug 2020,40000
2020,President,polls-plus,7/29/2020,Trump,Biden,"",-2.843096,-1.972845,-1.099894,-2.845796,manufacturing,Industrial production,10:32:02 10 Aug 2020,40000
2020,President,polls-plus,7/29/2020,Trump,Biden,"",-4.738862,-3.83481,-2.961859,-4.70776,jobs,Nonfarm payrolls,10:32:02 10 Aug 2020,40000
2020,President,polls-plus,7/29/2020,Trump,Biden,"",.8142259,.9841791,1.85713,.1112285,inflation,Consumer price index,10:32:02 10 Aug 2020,40000
2020,President,polls-plus,7/29/2020,Trump,Biden,"",4.050807,3.972367,4.845318,3.099417,income,Real disposable personal income,10:32:02 10 Aug 2020,40000
2020,President,polls-plus,7/29/2020,Trump,Biden,"",-1.368012,-.8391681,-.2218988,-1.456437,combined,Average of all six indicators,10:32:02 10 Aug 2020,40000
2020,President,polls-plus,7/28/2020,Trump,Biden,"",.6153275,.4699879,1.347982,-.4080062,stock market,S&P 500,10:32:31 10 Aug 2020,40000
2020,President,polls-plus,7/28/2020,Trump,Biden,"",-6.192026,-4.734233,-3.856239,-5.612227,spending,Personal consumption expenditures,10:32:31 10 Aug 2020,40000
2020,President,polls-plus,7/28/2020,Trump,Biden,"",-2.843096,-1.987066,-1.109072,-2.86506,manufacturing,Industrial production,10:32:31 10 Aug 2020,40000
2020,President,polls-plus,7/28/2020,Trump,Biden,"",-4.738862,-3.836389,-2.958395,-4.714383,jobs,Nonfarm payrolls,10:32:31 10 Aug 2020,40000
2020,President,polls-plus,7/28/2020,Trump,Biden,"",.8142259,.9857808,1.863775,.1077866,inflation,Consumer price index,10:32:31 10 Aug 2020,40000
2020,President,polls-plus,7/28/2020,Trump,Biden,"",4.050807,3.965481,4.843475,3.087487,income,Real disposable personal income,10:32:31 10 Aug 2020,40000
2020,President,polls-plus,7/28/2020,Trump,Biden,"",-1.38227,-.856073,-.2352374,-1.476909,combined,Average of all six indicators,10:32:31 10 Aug 2020,40000
2020,President,polls-plus,7/27/2020,Trump,Biden,"",.6648234,.5129575,1.396131,-.3702164,stock market,S&P 500,10:32:26 10 Aug 2020,40000
2020,President,polls-plus,7/27/2020,Trump,Biden,"",-6.192026,-4.707049,-3.823875,-5.590223,spending,Personal consumption expenditures,10:32:26 10 Aug 2020,40000
2020,President,polls-plus,7/27/2020,Trump,Biden,"",-2.843096,-1.964261,-1.081087,-2.847435,manufacturing,Industrial production,10:32:26 10 Aug 2020,40000
2020,President,polls-plus,7/27/2020,Trump,Biden,"",-4.738862,-3.817664,-2.93449,-4.700838,jobs,Nonfarm payrolls,10:32:26 10 Aug 2020,40000
2020,President,polls-plus,7/27/2020,Trump,Biden,"",.8142259,.9873824,1.870556,.1042085,inflation,Consumer price index,10:32:26 10 Aug 2020,40000
2020,President,polls-plus,7/27/2020,Trump,Biden,"",4.050807,3.963663,4.846837,3.080489,income,Real disposable personal income,10:32:26 10 Aug 2020,40000
2020,President,polls-plus,7/27/2020,Trump,Biden,"",-1.374021,-.8374952,-.212997,-1.461993,combined,Average of all six indicators,10:32:26 10 Aug 2020,40000
2020,President,polls-plus,7/26/2020,Trump,Biden,"",.6165572,.469289,1.357562,-.4189836,stock market,S&P 500,10:33:13 10 Aug 2020,40000
2020,President,polls-plus,7/26/2020,Trump,Biden,"",-6.192026,-4.702084,-3.813811,-5.590356,spending,Personal consumption expenditures,10:33:13 10 Aug 2020,40000
2020,President,polls-plus,7/26/2020,Trump,Biden,"",-2.843096,-1.968577,-1.080304,-2.856849,manufacturing,Industrial production,10:33:13 10 Aug 2020,40000
2020,President,polls-plus,7/26/2020,Trump,Biden,"",-4.738862,-3.813822,-2.925549,-4.702095,jobs,Nonfarm payrolls,10:33:13 10 Aug 2020,40000
2020,President,polls-plus,7/26/2020,Trump,Biden,"",.8142259,.9889841,1.877257,.1007115,inflation,Consumer price index,10:33:13 10 Aug 2020,40000
2020,President,polls-plus,7/26/2020,Trump,Biden,"",4.050807,3.958115,4.846388,3.069843,income,Real disposable personal income,10:33:13 10 Aug 2020,40000
2020,President,polls-plus,7/26/2020,Trump,Biden,"",-1.382066,-.8446823,-.2165788,-1.472786,combined,Average of all six indicators,10:33:13 10 Aug 2020,40000
2020,President,polls-plus,7/25/2020,Trump,Biden,"",.6165572,.4676724,1.36103,-.4256846,stock market,S&P 500,10:35:37 10 Aug 2020,40000
2020,President,polls-plus,7/25/2020,Trump,Biden,"",-6.192026,-4.685824,-3.792467,-5.579182,spending,Personal consumption expenditures,10:35:37 10 Aug 2020,40000
2020,President,polls-plus,7/25/2020,Trump,Biden,"",-2.843096,-1.959107,-1.06575,-2.852464,manufacturing,Industrial production,10:35:37 10 Aug 2020,40000
2020,President,polls-plus,7/25/2020,Trump,Biden,"",-4.738862,-3.802415,-2.909058,-4.695772,jobs,Nonfarm payrolls,10:35:37 10 Aug 2020,40000
2020,President,polls-plus,7/25/2020,Trump,Biden,"",.8142259,.9905858,1.883943,.0972288,inflation,Consumer price index,10:35:37 10 Aug 2020,40000
2020,President,polls-plus,7/25/2020,Trump,Biden,"",4.050807,3.954463,4.84782,3.061106,income,Real disposable personal income,10:35:37 10 Aug 2020,40000
2020,President,polls-plus,7/25/2020,Trump,Biden,"",-1.382066,-.8391041,-.2074053,-1.470803,combined,Average of all six indicators,10:35:37 10 Aug 2020,40000
2020,President,polls-plus,7/24/2020,Trump,Biden,"",.6165572,.4660558,1.364497,-.4323856,stock market,S&P 500,10:38:25 10 Aug 2020,40000
2020,President,polls-plus,7/24/2020,Trump,Biden,"",-6.192026,-4.669565,-3.771123,-5.568006,spending,Personal consumption expenditures,10:38:25 10 Aug 2020,40000
2020,President,polls-plus,7/24/2020,Trump,Biden,"",-2.843096,-1.949637,-1.051196,-2.848078,manufacturing,Industrial production,10:38:25 10 Aug 2020,40000
2020,President,polls-plus,7/24/2020,Trump,Biden,"",-4.738862,-3.791008,-2.892567,-4.68945,jobs,Nonfarm payrolls,10:38:25 10 Aug 2020,40000
2020,President,polls-plus,7/24/2020,Trump,Biden,"",.8142259,.9921875,1.890629,.0937461,inflation,Consumer price index,10:38:25 10 Aug 2020,40000
2020,President,polls-plus,7/24/2020,Trump,Biden,"",4.050807,3.950811,4.849252,3.05237,income,Real disposable personal income,10:38:25 10 Aug 2020,40000
2020,President,polls-plus,7/24/2020,Trump,Biden,"",-1.382066,-.833526,-.198232,-1.46882,combined,Average of all six indicators,10:38:25 10 Aug 2020,40000
2020,President,polls-plus,7/23/2020,Trump,Biden,"",.6640027,.5068089,1.410349,-.3967318,stock market,S&P 500,10:38:51 10 Aug 2020,40000
2020,President,polls-plus,7/23/2020,Trump,Biden,"",-6.192026,-4.642592,-3.739051,-5.546133,spending,Personal consumption expenditures,10:38:51 10 Aug 2020,40000
2020,President,polls-plus,7/23/2020,Trump,Biden,"",-2.843096,-1.926981,-1.023441,-2.830522,manufacturing,Industrial production,10:38:51 10 Aug 2020,40000
2020,President,polls-plus,7/23/2020,Trump,Biden,"",-4.738862,-3.772351,-2.868811,-4.675892,jobs,Nonfarm payrolls,10:38:51 10 Aug 2020,40000
2020,President,polls-plus,7/23/2020,Trump,Biden,"",.8142259,.9937892,1.89733,.0902485,inflation,Consumer price index,10:38:51 10 Aug 2020,40000
2020,President,polls-plus,7/23/2020,Trump,Biden,"",4.050807,3.948997,4.852538,3.045456,income,Real disposable personal income,10:38:51 10 Aug 2020,40000
2020,President,polls-plus,7/23/2020,Trump,Biden,"",-1.374158,-.8153882,-.1764885,-1.454288,combined,Average of all six indicators,10:38:51 10 Aug 2020,40000
2020,President,polls-plus,7/22/2020,Trump,Biden,"",.7552286,.585817,1.494366,-.3227319,stock market,S&P 500,10:38:41 10 Aug 2020,40000
2020,President,polls-plus,7/22/2020,Trump,Biden,"",-6.192026,-4.605224,-3.696675,-5.513773,spending,Personal consumption expenditures,10:38:41 10 Aug 2020,40000
2020,President,polls-plus,7/22/2020,Trump,Biden,"",-2.843096,-1.891454,-.9829046,-2.800002,manufacturing,Industrial production,10:38:41 10 Aug 2020,40000
2020,President,polls-plus,7/22/2020,Trump,Biden,"",-4.738862,-3.746606,-2.838057,-4.655155,jobs,Nonfarm payrolls,10:38:41 10 Aug 2020,40000
2020,President,polls-plus,7/22/2020,Trump,Biden,"",.8142259,.9953908,1.90394,.086842,inflation,Consumer price index,10:38:41 10 Aug 2020,40000
2020,President,polls-plus,7/22/2020,Trump,Biden,"",4.050807,3.948995,4.857544,3.040447,income,Real disposable personal income,10:38:41 10 Aug 2020,40000
2020,President,polls-plus,7/22/2020,Trump,Biden,"",-1.358954,-.7855134,-.1430723,-1.427954,combined,Average of all six indicators,10:38:41 10 Aug 2020,40000
2020,President,polls-plus,7/21/2020,Trump,Biden,"",.7173409,.5518336,1.465539,-.3618713,stock market,S&P 500,10:39:48 10 Aug 2020,40000
2020,President,polls-plus,7/21/2020,Trump,Biden,"",-6.192026,-4.598071,-3.684366,-5.511775,spending,Personal consumption expenditures,10:39:48 10 Aug 2020,40000
2020,President,polls-plus,7/21/2020,Trump,Biden,"",-2.843096,-1.893158,-.979453,-2.806863,manufacturing,Industrial production,10:39:48 10 Aug 2020,40000
